latitude,longitude,city,iyear,attacktype1_txt,nkill
7.733273,8.536387,Mkpikpa,2016,Armed Assault,0.0
7.34464,8.832173,Afom,2016,Armed Assault,0.0
7.706966,9.21407,Uzaagir,2016,Armed Assault,0.0
7.69796,9.205636,Ugbende Mue,2016,Armed Assault,0.0
7.788031,9.166207,Dam,2016,Armed Assault,0.0
7.139054,9.076465,Shaausu,2016,Armed Assault,0.0
7.70165,9.210362,Ukme,2016,Armed Assault,0.0
7.788031,9.166207,Chenbe,2016,Armed Assault,0.0
7.353276,9.773917,Anwen,2016,Armed Assault,0.0
7.822304,8.059946,Sebungen Ubosha,2016,Armed Assault,0.0
7.788031,9.166207,Chia,2016,Armed Assault,0.0
7.354851,9.772278,Asemngoroko,2016,Armed Assault,0.0
7.066649,8.484342,Inderkar,2016,Armed Assault,0.0
7.350826,8.836276,Not Specified,2016,Armed Assault,0.0
7.350826,8.836276,Not Specified,2016,Armed Assault,0.0
7.350826,8.836276,Not Specified,2016,Armed Assault,0.0
7.350826,8.836276,Not Specified,2016,Armed Assault,0.0
10.657752,12.905499,Mussa,2016,Bombing/Explosion,9.0
10.769333,13.146207,Huyum,2016,Bombing/Explosion,3.0
10.769333,13.146207,Huyum,2016,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2016,Bombing/Explosion,1.0
5.504604,5.676727,Odidi,2016,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2016,Bombing/Explosion,27.0
7.531944,9.391295,Tombo,2016,Armed Assault,15.0
4.724158,6.779109,Abonnema,2016,Armed Assault,2.0
7.279315,6.111846,Ikakumo,2016,Hostage Taking (Kidnapping),0.0
4.562264,7.457691,Asarama,2016,Hostage Taking (Kidnapping),0.0
11.490085,12.965451,Kumala,2016,Bombing/Explosion,1.0
4.740619,7.084806,Okrika,2016,Hostage Taking (Kidnapping),0.0
10.491363,12.247484,Sabon Gari,2016,Hostage Taking (Kidnapping),0.0
11.840929,13.141459,Maiduguri,2016,Bombing/Explosion,2.0
11.838772,13.159087,Not Specified,2016,Bombing/Explosion,0.0
4.867777,5.898714,Not Specified,2016,Bombing/Explosion,3.0
6.197652,8.230617,Noyo,2016,Armed Assault,0.0
5.341649,6.648996,Osuomini,2016,Armed Assault,1.0
4.738487,6.860328,Buguma,2016,Armed Assault,1.0
10.982553,13.660629,Limankara,2016,Unknown,1.0
10.89787,13.378825,Bitiku,2016,Unknown,1.0
7.208028,5.267617,Ilado,2016,Hostage Taking (Kidnapping),1.0
10.852754,13.550872,Izige,2016,Armed Assault,5.0
4.52115,7.328147,Ngo,2016,Armed Assault,0.0
11.056929,11.930298,Gurum,2016,Armed Assault,10.0
11.057306,11.93367,Dokshi,2016,Armed Assault,10.0
11.840929,13.141459,Maiduguri,2016,Bombing/Explosion,3.0
11.840929,13.141459,Maiduguri,2016,Bombing/Explosion,2.0
4.659487,6.34708,Opume,2016,Hostage Taking (Kidnapping),0.0
7.366802,11.486979,Angai,2016,Armed Assault,22.0
7.853245,10.963507,Bali,2016,Armed Assault,2.0
7.366638,11.486789,Ndole,2016,Armed Assault,22.0
11.22223,13.783822,Pulka,2016,Bombing/Explosion,7.0
6.458366,7.546389,Not Specified,2016,Hostage Taking (Kidnapping),0.0
7.905794,7.854562,Agatu,2016,Hostage Taking (Kidnapping),0.0
12.886647,12.505883,Kareto,2016,Bombing/Explosion,30.0
11.529294,8.657174,Kibiya,2016,Hostage Taking (Kidnapping),2.0
11.526846,13.69271,Bama,2016,Assassination,1.0
10.998922,11.714447,Zango,2016,Armed Assault,11.0
11.255011,14.150642,Banki,2016,Bombing/Explosion,9.0
5.499536,5.982301,Ughelli,2016,Assassination,1.0
7.811632,10.584451,Bornon Kurku,2016,Armed Assault,2.0
7.853858,10.961644,Anchogo,2016,Armed Assault,6.0
7.897315,10.98686,Tortondo,2016,Armed Assault,5.0
7.657429,9.771966,Igo,2016,Armed Assault,2.0
11.911556,12.805233,Ummarari,2016,Bombing/Explosion,1.0
11.746278,13.252767,Alau,2016,Hostage Taking (Kidnapping),30.0
7.587584,4.562443,Ile-Ido Ife,2016,Assassination,1.0
6.799327,7.149732,Ukpabi Nimbo,2016,Armed Assault,5.0
8.028546,8.596536,Ologba,2016,Armed Assault,0.0
7.067823,6.263332,Auchi,2016,Assassination,0.0
9.413398,8.523562,Karshi,2016,Assassination,2.0
4.532813,6.403743,Nembe district,2016,Hostage Taking (Kidnapping),5.0
5.885195,6.725993,Kara,2016,Armed Assault,0.0
5.613789,5.206173,Escravos,2016,Bombing/Explosion,0.0
5.532462,5.898714,Not Specified,2016,Bombing/Explosion,0.0
5.532462,5.898714,Not Specified,2016,Bombing/Explosion,0.0
8.586602,10.36172,Korum,2016,Armed Assault,2.0
8.586602,10.36172,Orawua,2016,Armed Assault,2.0
8.589578,10.366919,Gidan Bature,2016,Armed Assault,2.0
11.485018,12.311891,Goniri,2016,Bombing/Explosion,7.0
5.083365,6.64999,Ahoada,2016,Armed Assault,4.0
4.858077,6.920913,Not Specified,2016,Armed Assault,2.0
4.601667,5.651111,Foropa,2016,Armed Assault,3.0
4.672828,7.370033,Bori,2016,Assassination,3.0
4.815554,7.049844,Port Harcourt,2016,Armed Assault,2.0
11.840929,13.141459,Maiduguri,2016,Bombing/Explosion,1.0
11.840929,13.141459,Maiduguri,2016,Bombing/Explosion,6.0
5.52372,5.753167,Warri,2016,Bombing/Explosion,0.0
12.018311,13.960334,Antul,2016,Bombing/Explosion,0.0
11.509748,12.978912,Konduga district,2016,Armed Assault,2.0
4.455995,6.27077,Ogbembiri,2016,Bombing/Explosion,0.0
10.510464,7.416505,Kaduna,2016,Hostage Taking (Kidnapping),0.0
7.9055,8.737323,Tse Atue,2016,Armed Assault,7.0
4.921162,6.274773,Yenagoa,2016,Armed Assault,1.0
4.700105,5.967528,Egbembiri,2016,Bombing/Explosion,0.0
7.487471,9.236722,Agwabi,2016,Armed Assault,5.0
7.732152,8.539144,Makurdi,2016,Assassination,1.0
7.56272,6.634116,Ajaokuta district,2016,Hostage Taking (Kidnapping),0.0
7.950747,5.545281,Oke-Ako,2016,Armed Assault,2.0
5.602691,5.458779,Ogbe Ijoh,2016,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2016,Hostage Taking (Kidnapping),0.0
4.706546,5.997516,Ikembiri,2016,Bombing/Explosion,0.0
11.897469,13.291166,Gurkolle I,2016,Bombing/Explosion,1.0
11.897469,13.291166,Gurkolle II,2016,Bombing/Explosion,1.0
11.906349,13.289779,Jajeri,2016,Bombing/Explosion,5.0
11.906349,13.289779,Jatori,2016,Bombing/Explosion,0.0
11.921838,13.60436,Ladi Mbutaye,2016,Bombing/Explosion,4.0
4.740619,7.084806,Okrika,2016,Hostage Taking (Kidnapping),0.0
5.532462,5.898714,Not Specified,2016,Bombing/Explosion,0.0
5.554399,5.793201,Warri,2016,Bombing/Explosion,0.0
5.554399,5.793201,Warri,2016,Bombing/Explosion,0.0
4.532813,6.403743,Nembe,2016,Bombing/Explosion,0.0
4.532813,6.403743,Nembe,2016,Bombing/Explosion,0.0
4.532813,6.403743,Nembe,2016,Bombing/Explosion,0.0
10.611681,12.191864,Biu,2016,Bombing/Explosion,5.0
4.307773,6.24556,Gulobokri,2016,Bombing/Explosion,0.0
4.48767,5.743212,Perigbene,2016,Unknown,0.0
6.166498,6.783002,Not Specified,2016,Unknown,8.0
6.150711,6.83307,Nkpor,2016,Facility/Infrastructure Attack,3.0
7.350826,8.836276,Tse Ikyoor,2016,Armed Assault,2.0
7.350826,8.836276,Not Specified,2016,Armed Assault,2.0
7.350826,8.836276,Not Specified,2016,Armed Assault,2.0
7.350826,8.836276,Not Specified,2016,Armed Assault,2.0
7.350826,8.836276,Not Specified,2016,Armed Assault,1.0
7.350826,8.836276,Not Specified,2016,Armed Assault,1.0
9.401389,8.316275,Ninte,2016,Armed Assault,2.0
7.24908,10.347872,Isini,2016,Armed Assault,3.0
7.78811,6.729729,Lokoja,2016,Armed Assault,0.0
5.517266,5.254836,Warri South-West district,2016,Bombing/Explosion,0.0
5.434543,5.677693,Warri South-West district,2016,Bombing/Explosion,0.0
5.533919,5.761672,Warri South district,2016,Armed Assault,6.0
4.867777,5.898714,Not Specified,2016,Bombing/Explosion,0.0
4.867777,5.898714,Not Specified,2016,Bombing/Explosion,0.0
4.553805,6.032918,Igbomotoru,2016,Hostage Taking (Kidnapping),0.0
4.867777,5.898714,Not Specified,2016,Bombing/Explosion,0.0
7.350826,8.836276,Ankyov,2016,Armed Assault,2.0
7.900057,8.833483,Aondo,2016,Armed Assault,1.0
7.661906,9.594033,Ukum district,2016,Armed Assault,15.0
13.10083,12.107822,Kannama,2016,Armed Assault,0.0
11.725811,13.285268,Maiduguri,2016,Hostage Taking (Kidnapping),3.0
5.851171,5.3053,Usor,2016,Bombing/Explosion,0.0
9.066895,7.483262,Abuja,2016,Assassination,1.0
5.43981,5.653076,Shalomi Creek,2016,Bombing/Explosion,0.0
5.445312,5.732641,Kurutie,2016,Bombing/Explosion,0.0
12.682929,13.437761,Mairari,2016,Hostage Taking (Kidnapping),4.0
12.361753,14.357379,Wumbi,2016,Armed Assault,0.0
11.22223,13.783822,Pulka,2016,Bombing/Explosion,6.0
11.509748,12.978912,Kautuva,2016,Hostage Taking (Kidnapping),4.0
9.32505,12.438058,Kuda,2016,Armed Assault,18.0
4.903992,7.71416,Oruk Anam district,2016,Bombing/Explosion,0.0
5.941074,6.504976,Ossissa,2016,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2016,Bombing/Explosion,2.0
7.689167,9.250278,Ugondo,2016,Armed Assault,15.0
7.691215,9.247731,Logo district,2016,Armed Assault,59.0
12.361753,14.357379,Wumbi,2016,Armed Assault,2.0
6.619413,3.510454,Ikorodu,2016,Armed Assault,5.0
6.67807,3.515509,Ikorodu,2016,Armed Assault,4.0
6.619413,3.510454,Ikorodu,2016,Armed Assault,4.0
7.720561,9.212275,Jootar,2016,Armed Assault,0.0
7.69287,9.241264,Gov,2016,Armed Assault,0.0
7.810408,9.476862,Gbeji,2016,Armed Assault,0.0
4.801015,6.584054,Abua-Odual district,2016,Assassination,1.0
7.644918,9.563258,Vaase,2016,Armed Assault,4.0
7.820911,9.242919,Anyiin,2016,Armed Assault,3.0
7.761622,9.087509,Uzer,2016,Armed Assault,1.0
4.975267,8.341847,Calabar,2016,Hostage Taking (Kidnapping),1.0
5.353985,6.768137,Awarra,2016,Bombing/Explosion,0.0
6.667458,3.461659,Ikorodu,2016,Armed Assault,10.0
6.619413,3.510454,Ikorodu,2016,Armed Assault,10.0
6.443369,3.355265,Lagos,2016,Armed Assault,10.0
6.619413,3.510454,Ikorodu,2016,Armed Assault,10.0
6.697094,3.460031,Elepete,2016,Armed Assault,10.0
11.840929,13.141459,Maiduguri,2016,Bombing/Explosion,2.0
6.740147,3.422076,Ibafo,2016,Assassination,0.0
7.689167,9.250278,Ukemberagya,2016,Armed Assault,0.0
7.531944,9.391295,Tombo,2016,Armed Assault,0.0
7.691215,9.247731,Tswarev,2016,Armed Assault,0.0
7.350826,8.836276,Audu,2016,Armed Assault,0.0
7.350826,8.836276,Abuul Norsua,2016,Armed Assault,0.0
7.699967,9.220034,Kulungu,2016,Armed Assault,0.0
7.350826,8.836276,Akenawe,2016,Armed Assault,0.0
10.807904,7.715178,Gurguzu,2016,Armed Assault,4.0
4.532813,6.403743,Nembe,2016,Armed Assault,2.0
8.366259,8.765968,Obi district,2016,Armed Assault,1.0
5.613645,5.611011,Warri South district,2016,Bombing/Explosion,0.0
10.749981,13.233354,Dille,2016,Armed Assault,1.0
5.52367,5.453146,Batan,2016,Bombing/Explosion,0.0
5.52367,5.453146,Batan,2016,Bombing/Explosion,0.0
5.532462,5.898714,Abiteye,2016,Bombing/Explosion,0.0
5.532462,5.898714,Abiteye,2016,Bombing/Explosion,0.0
12.672691,13.616723,Monguno district,2016,Bombing/Explosion,2.0
12.673264,13.615431,Monguno district,2016,Bombing/Explosion,1.0
5.554431,5.793044,Makaraba,2016,Bombing/Explosion,0.0
5.52367,5.453146,Batan,2016,Bombing/Explosion,0.0
5.52367,5.453146,Batan,2016,Bombing/Explosion,0.0
5.52372,5.753167,Warri,2016,Bombing/Explosion,0.0
5.52372,5.753167,Warri,2016,Bombing/Explosion,0.0
6.548584,3.232598,Lagos,2016,Armed Assault,0.0
5.530979,5.785204,Enerhen,2016,Assassination,0.0
4.799391,7.119787,Eleme district,2016,Bombing/Explosion,0.0
10.57481,8.148878,Kabene-Surubu,2016,Hostage Taking (Kidnapping),0.0
5.883931,5.276514,Warri North district,2016,Bombing/Explosion,0.0
5.883931,5.276514,Warri North district,2016,Bombing/Explosion,0.0
5.883931,5.276514,Warri North district,2016,Bombing/Explosion,0.0
11.762829,13.266165,Gaskeri,2016,Facility/Infrastructure Attack,3.0
4.883811,6.866875,Emohua district,2016,Bombing/Explosion,0.0
4.868118,5.898414,Not Specified,2016,Bombing/Explosion,0.0
4.868118,5.898414,Not Specified,2016,Bombing/Explosion,0.0
4.868118,5.898414,Not Specified,2016,Bombing/Explosion,0.0
11.14997,12.750093,Damboa district,2016,Bombing/Explosion,1.0
11.14997,12.750093,Damboa district,2016,Bombing/Explosion,7.0
12.04785,14.48073,Kalabalge district,2016,Bombing/Explosion,25.0
7.34973,8.835188,Not Specified,2016,Armed Assault,3.0
7.683072,9.246238,Anawah,2016,Armed Assault,2.0
6.646076,5.612865,Ovia North-East district,2016,Bombing/Explosion,0.0
6.665184,3.457684,Ikorodu,2016,Hostage Taking (Kidnapping),0.0
7.350826,8.836276,Not Specified,2016,Armed Assault,1.0
9.159577,7.33838,Kubwa district,2016,Armed Assault,1.0
4.929987,7.87216,Not Specified,2016,Bombing/Explosion,0.0
6.699425,3.515509,Ogijo,2016,Bombing/Explosion,0.0
6.599981,3.499701,Ikorodu,2016,Hostage Taking (Kidnapping),0.0
7.350826,8.836276,Akombo,2016,Armed Assault,2.0
7.350826,8.836276,Agbenge,2016,Armed Assault,0.0
7.350826,8.836276,Kwagh Agule,2016,Armed Assault,0.0
7.367939,8.74654,Tyoban,2016,Armed Assault,0.0
7.345335,8.74172,Tse Yough,2016,Armed Assault,0.0
7.349453,8.83991,Gemana,2016,Armed Assault,0.0
13.326179,13.475137,Kangarwa,2016,Armed Assault,27.0
7.047112,8.591723,Tija,2016,Armed Assault,2.0
6.620322,3.510454,Ikorodu district,2016,Hostage Taking (Kidnapping),0.0
6.619413,3.510454,Ikorodu,2016,Armed Assault,10.0
6.619413,3.510454,Ikorodu,2016,Armed Assault,3.0
9.1926,7.207327,Bakin Iku,2016,Unarmed Assault,0.0
11.840929,13.141459,Maiduguri,2016,Bombing/Explosion,0.0
5.52367,5.453146,Batan,2016,Bombing/Explosion,0.0
5.52372,5.753167,Warri,2016,Bombing/Explosion,0.0
9.235087,9.716734,Sha,2016,Assassination,3.0
4.921162,6.274773,Yenegoa district,2016,Assassination,0.0
11.255119,14.154533,Bakin Dutse,2016,Unknown,1.0
11.255011,14.150642,Banki,2016,Unknown,3.0
4.742591,8.502635,Bakassi district,2016,Hijacking,0.0
4.673499,7.367862,Bori,2016,Facility/Infrastructure Attack,0.0
5.316667,5.383333,Odimodi,2016,Hostage Taking (Barricade Incident),0.0
6.44185,3.819492,Igando,2016,Armed Assault,0.0
4.931181,7.87587,Nsit Ibom district,2016,Bombing/Explosion,0.0
7.358055,8.825342,Logo district,2016,Armed Assault,2.0
7.683072,9.246238,Adeyohor,2016,Armed Assault,7.0
7.78811,6.729729,Lokoja,2016,Armed Assault,1.0
6.44185,3.819492,Igando,2016,Hostage Taking (Kidnapping),0.0
12.050015,14.366651,Meleri,2016,Unknown,0.0
5.316212,5.383562,Odimodi,2016,Bombing/Explosion,0.0
9.4336,8.352937,Godogodo,2016,Armed Assault,9.0
9.349204,12.079094,Kodomun,2016,Armed Assault,15.0
11.840929,13.141459,Maiduguri,2016,Armed Assault,5.0
9.434235,8.350026,Godogodo,2016,Armed Assault,2.0
9.434235,8.350026,Godogodo,2016,Armed Assault,0.0
8.819972,4.970821,Share,2016,Armed Assault,5.0
4.659894,7.250661,Bera,2016,Bombing/Explosion,0.0
9.327579,12.019064,Kodomun,2016,Armed Assault,0.0
4.532813,6.403743,Nembe,2016,Armed Assault,5.0
5.552363,6.237878,Isoko North district,2016,Bombing/Explosion,0.0
11.217222,13.104722,Gombori,2016,Bombing/Explosion,0.0
9.410278,8.361111,Golkofa,2016,Armed Assault,6.0
13.246771,13.501656,Kangarwa,2016,Armed Assault,16.0
12.359468,14.210929,Gamboru,2016,Armed Assault,5.0
6.142016,6.891484,Afor-Igwe,2016,Armed Assault,0.0
4.79,6.993333,Port Harcourt,2016,Hostage Taking (Kidnapping),1.0
5.481148,5.86839,Owhrode,2016,Bombing/Explosion,0.0
5.503034,5.835072,Orhuwhorun,2016,Bombing/Explosion,0.0
10.95938,10.182713,Unguwar Kyafi,2016,Hostage Taking (Kidnapping),0.0
10.953937,10.175996,Zunburan,2016,Hostage Taking (Kidnapping),0.0
9.441407,8.344623,Shawa,2016,Armed Assault,1.0
10.927531,13.026084,Kubrrivu,2016,Hostage Taking (Kidnapping),6.0
6.193876,6.971351,Ukpo,2016,Bombing/Explosion,1.0
10.411865,7.332876,Ligali,2016,Armed Assault,1.0
10.853887,13.124442,Shawa,2016,Armed Assault,0.0
9.509085,8.310549,Ningon,2016,Unknown,3.0
6.287421,7.53603,Atakwu,2016,Armed Assault,1.0
5.458936,6.203092,Oleh,2016,Bombing/Explosion,0.0
5.532462,5.898714,Not Specified,2016,Bombing/Explosion,0.0
6.530367,4.639869,Ilutitun,2016,Assassination,1.0
4.635286,6.720886,Akuku-Toru district,2016,Hijacking,4.0
6.49194,3.197739,Lagos,2016,Armed Assault,2.0
9.433333,8.35,Golkofa,2016,Armed Assault,2.0
11.972863,13.712234,Kulukawuya,2016,Armed Assault,1.0
12.038732,13.911987,Dikwa,2016,Bombing/Explosion,1.0
5.5,5.983333,Ughelli district,2016,Bombing/Explosion,0.0
6.166667,6.783333,Onitsha,2016,Bombing/Explosion,0.0
6.639117,3.378639,Lagos,2016,Hostage Taking (Kidnapping),0.0
10.916667,13.066667,Kwamjilari,2016,Armed Assault,2.0
11.8475,13.249722,Dalakalari,2016,Hostage Taking (Kidnapping),0.0
5.499963,5.983198,Ughelli,2016,Bombing/Explosion,0.0
12.017691,13.860894,Sanda,2016,Unknown,6.0
11.8525,13.686389,Talwari,2016,Assassination,4.0
6.704837,7.327491,Igbo-Etiti district,2016,Hostage Taking (Kidnapping),1.0
4.883333,6.866667,Emohua district,2016,Facility/Infrastructure Attack,0.0
13.61817,13.26524,Abadam,2016,Armed Assault,17.0
4.858077,6.920913,Not Specified,2016,Bombing/Explosion,0.0
4.792239,8.529534,Bakassi district,2016,Facility/Infrastructure Attack,3.0
12.203506,14.01755,Logomani,2016,Armed Assault,26.0
11.509748,12.978912,Not Specified,2016,Bombing/Explosion,7.0
9.433333,8.35,Godogodo,2016,Armed Assault,4.0
7.166667,9.283333,Vingir,2016,Assassination,1.0
10.869414,12.850553,Bovkari,2016,Armed Assault,2.0
10.876389,12.923889,Kuburmbila,2016,Armed Assault,1.0
10.869205,12.847621,Kubirivour,2016,Unknown,5.0
9.433333,8.35,Dogon Daji,2016,Armed Assault,2.0
9.433333,8.35,Antang,2016,Armed Assault,0.0
6.856667,7.395833,Nsukka district,2016,Hostage Taking (Kidnapping),0.0
5.499963,5.983198,Ughelli,2016,Bombing/Explosion,0.0
5.562447,5.779921,Warri,2016,Bombing/Explosion,0.0
4.792239,8.529534,Bakassi district,2016,Armed Assault,7.0
6.8,7.966667,Igumale,2016,Armed Assault,4.0
5.353056,5.508056,Burutu,2016,Bombing/Explosion,0.0
4.718136,7.250655,Tai district,2016,Assassination,4.0
11.083983,13.693092,Gwoza,2016,Bombing/Explosion,3.0
11.831098,13.150967,Alidawari,2016,Bombing/Explosion,1.0
5.589722,7.021111,Mbatoli district,2016,Hostage Taking (Kidnapping),1.0
11.882053,13.304952,Kwashebe,2016,Armed Assault,5.0
12.17,6.663889,Gusau,2016,Assassination,1.0
11.898889,13.291389,Jere district,2016,Bombing/Explosion,9.0
5.5,5.983333,Ughelli,2016,Bombing/Explosion,0.0
9.632177,8.503456,Kaura district,2016,Armed Assault,2.0
5.5,5.983333,Ughelli,2016,Bombing/Explosion,0.0
7.845833,5.183056,Ido,2016,Bombing/Explosion,1.0
9.4325,8.353611,Godogodo,2016,Armed Assault,2.0
10.889167,13.628056,Madagali,2016,Bombing/Explosion,1.0
9.4325,8.353611,Godogodo,2016,Armed Assault,40.0
5.61318,7.128819,Atta,2016,Armed Assault,1.0
11.509748,12.978912,Kallali,2016,Facility/Infrastructure Attack,0.0
10.26622,7.113044,Chikun district,2016,Armed Assault,2.0
9.540833,8.646389,Hawan Kibu,2016,Armed Assault,3.0
13.370526,12.795171,Gashagar,2016,Hostage Taking (Kidnapping),0.0
10.869205,12.847621,Chibok,2016,Armed Assault,0.0
7.236111,9.700556,Tor Donga,2016,Armed Assault,10.0
10.890928,13.627589,Makwan,2016,Armed Assault,7.0
9.765259,8.85971,Kwanga,2016,Armed Assault,1.0
5.434543,5.677693,Warri South-West district,2016,Bombing/Explosion,0.0
9.50789,8.319862,Kaninkon,2016,Armed Assault,2.0
9.508196,8.319869,Kaninkon,2016,Armed Assault,2.0
9.507861,8.319892,Kaninkon,2016,Assassination,2.0
9.507838,8.319875,Kaninkon,2016,Armed Assault,1.0
11.840929,13.141459,Gamboru,2016,Bombing/Explosion,0.0
6.54381,5.898714,Not Specified,2016,Bombing/Explosion,0.0
8.366667,8.766667,Obi district,2016,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2016,Bombing/Explosion,6.0
11.840929,13.141459,Maiduguri,2016,Bombing/Explosion,4.0
5.5,5.983333,Ughelli,2016,Facility/Infrastructure Attack,0.0
7.78811,6.729729,Lokoja,2016,Assassination,1.0
11.840929,13.141459,Maiduguri,2016,Bombing/Explosion,1.0
5.738219,5.922982,Ethiope East district,2016,Bombing/Explosion,0.0
12.492001,12.781546,Gubio,2016,Bombing/Explosion,8.0
5.533836,5.538243,Batan,2016,Bombing/Explosion,0.0
11.106399,13.507003,Yamtage,2016,Bombing/Explosion,1.0
11.089722,13.688377,Gwoza district,2016,Bombing/Explosion,5.0
13.674846,13.338515,Bisagana,2016,Armed Assault,15.0
10.869205,12.847621,Akwada,2016,Armed Assault,2.0
7.78811,6.729729,Lokoja,2016,Assassination,1.0
5.516786,6.011657,Ughelli North district,2016,Armed Assault,1.0
13.311563,13.506361,Kangarwa,2016,Armed Assault,14.0
11.700432,6.333409,Bindim,2016,Armed Assault,30.0
11.509748,12.978912,Not Specified,2016,Bombing/Explosion,2.0
5.52372,5.753167,Warri,2016,Bombing/Explosion,0.0
5.52372,5.753167,Warri,2016,Bombing/Explosion,0.0
11.835432,13.160839,Golori,2016,Bombing/Explosion,4.0
11.882845,13.455116,Umarari,2016,Bombing/Explosion,3.0
9.632177,8.503456,Kaura district,2016,Armed Assault,12.0
10.264957,8.241495,Kitakum,2016,Armed Assault,11.0
9.464167,8.420833,Ungwan Magaji,2016,Armed Assault,11.0
10.57481,8.148878,Kigam,2016,Armed Assault,11.0
4.700105,5.967528,Southern Ijaw district,2016,Bombing/Explosion,0.0
10.813779,13.147073,Wasada,2016,Hostage Taking (Kidnapping),2.0
12.538262,13.587544,Dasa,2016,Armed Assault,9.0
11.17275,13.429547,Bitta,2016,Bombing/Explosion,1.0
4.531204,6.401116,Nembe,2016,Bombing/Explosion,0.0
4.531204,6.401116,Nembe,2016,Bombing/Explosion,0.0
4.531204,6.401116,Nembe,2016,Bombing/Explosion,0.0
12.526353,13.579663,Duwabayi,2016,Armed Assault,13.0
8.658925,7.259186,Darka,2016,Hostage Taking (Kidnapping),1.0
10.87604,12.922417,Kuburmbula,2016,Facility/Infrastructure Attack,0.0
10.869205,12.847621,Chibok district,2016,Facility/Infrastructure Attack,0.0
10.869205,12.847621,Kamdzilari,2016,Facility/Infrastructure Attack,0.0
10.869205,12.847621,Kuburnvwu,2016,Facility/Infrastructure Attack,0.0
10.818568,12.991067,Kautikari,2016,Facility/Infrastructure Attack,0.0
10.887073,12.704177,Kwada,2016,Facility/Infrastructure Attack,0.0
10.888279,12.945425,Boftari,2016,Facility/Infrastructure Attack,0.0
10.869205,12.847621,Klaima,2016,Facility/Infrastructure Attack,0.0
10.867475,12.975405,Kakilmari,2016,Facility/Infrastructure Attack,0.0
6.647112,3.913404,Igbodu,2016,Hostage Taking (Kidnapping),0.0
11.840929,13.141459,Maiduguri,2016,Bombing/Explosion,1.0
11.840929,13.141459,Maiduguri,2016,Bombing/Explosion,2.0
11.840929,13.141459,Maiduguri,2016,Bombing/Explosion,3.0
11.873005,13.250529,Maiduguri,2016,Bombing/Explosion,1.0
10.869205,12.847621,Makalama,2016,Bombing/Explosion,0.0
8.658925,7.259186,Darka,2016,Hostage Taking (Kidnapping),2.0
12.920039,6.45955,Dole,2016,Armed Assault,3.0
12.784464,6.784201,Zurmi district,2016,Armed Assault,3.0
12.784464,6.784202,Kwangwami,2016,Armed Assault,3.0
8.660257,7.260114,Huni-Gade,2016,Hostage Taking (Kidnapping),0.0
5.34191,6.655794,Omoku,2016,Armed Assault,4.0
5.709827,6.434362,Kwale,2016,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2016,Bombing/Explosion,2.0
10.769333,13.146207,Huyum,2016,Hostage Taking (Barricade Incident),5.0
10.657376,12.906142,Askira,2016,Armed Assault,0.0
10.813779,13.147073,Wasada,2016,Armed Assault,0.0
12.18458,6.237687,Tubali,2016,Armed Assault,48.0
10.853887,13.124442,Shuwa,2016,Bombing/Explosion,2.0
9.521389,8.387778,Pasakori,2016,Unknown,0.0
9.521389,8.387778,Tafan district,2016,Armed Assault,4.0
11.526846,13.69271,Bama,2016,Bombing/Explosion,0.0
11.526846,13.69271,Bama,2016,Bombing/Explosion,30.0
5.438056,5.878056,Otu-Jeremi,2016,Bombing/Explosion,0.0
6.647572,3.912056,Igbodu,2016,Hostage Taking (Kidnapping),0.0
6.644839,3.91426,Igbodu,2016,Hostage Taking (Kidnapping),0.0
8.742509,8.54189,Alongani,2016,Armed Assault,4.0
6.644839,3.91426,Igbodu,2016,Hostage Taking (Kidnapping),0.0
5.316212,6.885936,Ohaji district,2016,Armed Assault,5.0
5.412216,6.840486,Imeni,2016,Armed Assault,5.0
11.156084,12.756611,Matube,2016,Bombing/Explosion,1.0
13.310625,13.506168,Kangarwa,2016,Armed Assault,14.0
10.890928,13.627589,Madagali,2016,Bombing/Explosion,59.0
5.34191,6.655794,Omoku,2016,Armed Assault,2.0
11.840929,13.141459,Maiduguri,2016,Bombing/Explosion,2.0
4.723117,6.778846,Abonnema,2016,Bombing/Explosion,0.0
12.922965,13.563938,Kukawa district,2016,Assassination,3.0
12.268526,14.46611,Rann,2016,Bombing/Explosion,0.0
10.255938,7.229336,Gogwada,2016,Armed Assault,15.0
11.840929,13.141459,Maiduguri,2016,Bombing/Explosion,2.0
11.656389,13.248333,Ngadaya,2016,Hostage Taking (Kidnapping),1.0
8.586602,10.36172,Gassol district,2016,Armed Assault,18.0
5.52372,5.753167,Warri,2016,Hostage Taking (Kidnapping),0.0
8.84045,7.054272,Kwali,2016,Hostage Taking (Kidnapping),0.0
11.924,13.598653,Mafa,2016,Bombing/Explosion,2.0
10.9825,13.660556,Limankara,2016,Bombing/Explosion,2.0
9.584898,8.292421,Kafanchan,2016,Armed Assault,5.0
11.842665,12.775954,Kesawa,2016,Bombing/Explosion,2.0
5.290049,6.072199,Ohoro,2016,Armed Assault,1.0
5.290049,6.072199,Ohoro,2016,Unknown,1.0
